Latitude,Longitude,GPS Alt,Hdop,Fix Quality,Satellites,gps_string,timestamp,run_number,gs_lat,gs_lon,gs_alt,gs_baro,gs_temp,radio_id,radio_name,rssi,lqi,crc,software_version,board_serial_number,time_stamp_ms,callsign,temperature,fcb_altitude,v_speed,fcb_latitude,fcb_longitude,gps_alt,fcb_battery_voltage,ground_speed,course_over_ground,gps_time,gps_sats,fcb_state_number,ble_client,distance,pyro_continuity,pyro_status,flash_usage,line_cutter_number,line_cutter_0_state,line_cutter_0_time_stamp_ms,line_cutter_0_barometer_pressure,line_cutter_0_fcb_altitude,line_cutter_0_delta_alt,line_cutter_0_temperature,line_cutter_0_accel_z,line_cutter_0_battery_voltage,line_cutter_0_cut_1,line_cutter_0_cut_2,line_cutter_0_current_sense,line_cutter_0_photoresistor,rot_vel_x,rot_vel_y,rot_vel_z,accel_x,accel_y,accel_z,magnetic_field_x,magnetic_field_y,magnetic_field_z,angle_vertical,roll,pitch,yaw,orientation_quaternion,orientation_rpy,barometer_pressure,barometer_2_pressure,press_ref,ground_elev,ground_temp,pitot_ducer_press,line_cutter_4_limitVel,line_cutter_4_altitude1,line_cutter_4_altitude2,line_cutter_4_disreefDelay1,line_cutter_4_disreefDelay2,line_cutter_4_pwmVoltage1,line_cutter_4_pwmVoltage2,line_cutter_4_pwmDuration,line_cutter_4_lightThreshold,line_cutter_4_lightTriggerTime,line_cutter_4_seaLevelPressure,line_cutter_0_limitVel,line_cutter_0_altitude1,line_cutter_0_altitude2,line_cutter_0_disreefDelay1,line_cutter_0_disreefDelay2,line_cutter_0_pwmVoltage1,line_cutter_0_pwmVoltage2,line_cutter_0_pwmDuration,line_cutter_0_lightThreshold,line_cutter_0_lightTriggerTime,line_cutter_0_seaLevelPressure,line_cutter_1_state,line_cutter_1_time_stamp_ms,line_cutter_1_barometer_pressure,line_cutter_1_fcb_altitude,line_cutter_1_delta_alt,line_cutter_1_temperature,line_cutter_1_accel_z,line_cutter_1_battery_voltage,line_cutter_1_cut_1,line_cutter_1_cut_2,line_cutter_1_current_sense,line_cutter_1_photoresistor,cli_string
,,,,,,,2023-06-26 19:06:32.508663,1,,,,,,0,433 MHz Radio,-74 db,11,Good,0,0,234213,KM6GNL,25.260000228881836,-308761.9375,-2474.4619140625,34.1291748046875,-118.207568359375,246.3000030517578,0.0,0.0,0.0,2023-06-26 19:06:28,4,6,0,1828186.814343893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-06-26 19:06:32.523393,1,,,,,,0,433 MHz Radio,-71 db,15,Good,0,0,234410,KM6GNL,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-0.0,-0.0,-0.0,88.5,0.0,0.0,90.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-06-26 19:06:32.635729,1,,,,,,0,433 MHz Radio,-72 db,8,Good,0,0,234410,KM6GNL,25.270000457763672,-309244.625,-2476.374755859375,34.1291748046875,-118.207568359375,246.3000030517578,0.0,0.0,0.0,2023-06-26 19:06:28,4,6,0,1828186.814343893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",2023-06-26 19:06:32.640437,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",2023-06-26 19:06:32.706737,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-06-26 19:06:32.719154,1,,,,,,0,433 MHz Radio,-71 db,9,Good,0,0,234609,KM6GNL,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-0.0,-0.0,-0.0,88.5,0.0,0.0,90.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-06-26 19:06:32.756314,1,,,,,,0,433 MHz Radio,-69 db,7,Good,0,0,234609,KM6GNL,25.290000915527344,-309727.6875,-2478.287841796875,34.1291748046875,-118.207568359375,246.3000030517578,0.0,0.0,0.0,2023-06-26 19:06:28,4,6,0,1828186.814343893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-06-26 19:06:32.781638,1,,,,,,0,433 MHz Radio,-71 db,7,Good,0,0,234609,KM6GNL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9710140824317932,0.9709647297859192,0.9710264205932617,0.0,14.850000381469727,246.3000030517578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-06-26 19:06:32.835344,1,,,,,,0,433 MHz Radio,-70 db,8,Good,0,0,234639,KM6GNL,,,,,,,,,,,,,,,"[False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,2023-06-26 19:06:32.854632,1,,,,,,0,433 MHz Radio,-70 db,10,Good,0,0,234639,KM6GNL,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
