radio_id,radio_name,rssi,lqi,crc,software_version,board_serial_number,time_stamp_ms,callsign,barometer_pressure,barometer_2_pressure,press_ref,ground_elev,ground_temp,pitot_ducer_press,timestamp,run_number,gs_lat,gs_lon,gs_alt,gs_baro,gs_temp,fcb_state_number,rot_vel_x,rot_vel_y,rot_vel_z,accel_x,accel_y,accel_z,magnetic_field_x,magnetic_field_y,magnetic_field_z,angle_vertical,roll,pitch,yaw,orientation_quaternion,orientation_rpy,temperature,fcb_altitude,v_speed,fcb_latitude,fcb_longitude,gps_alt,fcb_battery_voltage,ground_speed,course_over_ground,gps_time,gps_sats,ble_client,distance,Latitude,Longitude,GPS Alt,Hdop,Fix Quality,Satellites,gps_string,pyro_continuity,pyro_status,flash_usage,line_cutter_number,line_cutter_0_state,line_cutter_0_time_stamp_ms,line_cutter_0_barometer_pressure,line_cutter_0_fcb_altitude,line_cutter_0_delta_alt,line_cutter_0_temperature,line_cutter_0_accel_z,line_cutter_0_battery_voltage,line_cutter_0_cut_1,line_cutter_0_cut_2,line_cutter_0_current_sense,line_cutter_0_photoresistor,line_cutter_0_limitVel,line_cutter_0_altitude1,line_cutter_0_altitude2,line_cutter_0_disreefDelay1,line_cutter_0_disreefDelay2,line_cutter_0_pwmVoltage1,line_cutter_0_pwmVoltage2,line_cutter_0_pwmDuration,line_cutter_0_lightThreshold,line_cutter_0_lightTriggerTime,line_cutter_0_seaLevelPressure
0,433 MHz Radio,-55 db,3,Good,0,0,628210,KM6GNL,,,,,,,2023-06-26 19:13:05.706152,1,,,,,,6,0.0,0.0,0.0,-0.0,-0.0,-0.0,88.5,0.0,0.0,90.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-55 db,3,Good,0,0,628210,KM6GNL,,,,,,,2023-06-26 19:13:05.868411,1,,,,,,6,,,,,,,,,,,,,,,,25.1200008392334,-2022376.25,-6304.3349609375,34.12736409505208,-118.20836588541667,211.8000030517578,0.0,0.0,0.0,2023-06-26 19:13:03,12,0,0.4513537133099659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-50 db,0,Bad,0,0,628407,KM6GNL,,,,,,,2023-06-26 19:13:05.911243,1,,,,,,0,,,,,,,,,,,,,,,,25.170000076293945,-2023605.75,-6306.24755859375,34.12736409505208,-118.20836588541667,211.8000030517578,0.0,0.0,0.0,1969-12-31 16:00:00,0,0,0.4513537133099659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:05.924449,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:06.049078,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-55 db,3,Good,0,0,628604,KM6GNL,,,,,,,2023-06-26 19:13:06.073248,1,,,,,,6,0.0,0.0,0.0,-0.0,-0.0,-0.0,88.5,0.0,0.0,90.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-55 db,4,Good,0,0,628604,KM6GNL,,,,,,,2023-06-26 19:13:06.121422,1,,,,,,6,,,,,,,,,,,,,,,,25.15999984741211,-2024835.625,-6308.16064453125,34.12736409505208,-118.20836588541667,211.8000030517578,0.0,0.0,0.0,2023-06-26 19:13:03,12,0,0.4513537133099659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-55 db,4,Good,0,0,628604,KM6GNL,0.9368862509727478,0.9365211129188538,0.9735516905784607,0.0,14.850000381469727,211.8000030517578,2023-06-26 19:13:06.246586,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:06.251301,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:06.261170,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-55 db,4,Good,0,0,628801,KM6GNL,,,,,,,2023-06-26 19:13:06.298723,1,,,,,,6,0.0,0.0,0.0,-0.0,-0.0,-0.0,88.5,0.0,0.0,90.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-55 db,4,Good,0,0,628801,KM6GNL,,,,,,,2023-06-26 19:13:06.363287,1,,,,,,6,,,,,,,,,,,,,,,,25.100000381469727,-2026065.875,-6310.07373046875,34.12736409505208,-118.20836588541667,211.8000030517578,0.0,0.0,0.0,2023-06-26 19:13:03,12,0,0.4513537133099659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-55 db,3,Good,0,0,628893,KM6GNL,,,,,,,2023-06-26 19:13:06.376155,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",5,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-55 db,3,Good,0,0,628893,KM6GNL,,,,,,,2023-06-26 19:13:06.405743,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,
0,433 MHz Radio,-55 db,3,Good,0,0,628893,KM6GNL,,,,,,,2023-06-26 19:13:06.470148,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:06.476548,1,0.0,0.0,0.0,0.9750209721194177,26.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-55 db,3,Good,0,0,629013,KM6GNL,,,,,,,2023-06-26 19:13:06.503903,1,,,,,,6,0.0,0.0,0.0,-0.0,-0.0,-0.0,88.5,0.0,0.0,90.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-55 db,3,Good,0,0,629013,KM6GNL,,,,,,,2023-06-26 19:13:06.584764,1,,,,,,6,,,,,,,,,,,,,,,,25.079999923706055,-2027391.25,-6312.1337890625,34.12736409505208,-118.20836588541667,211.6999969482422,0.0,0.0,0.0,2023-06-26 19:13:03,12,0,0.4513537133099659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:06.591324,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:06.647205,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-55 db,4,Good,0,0,629210,KM6GNL,,,,,,,2023-06-26 19:13:06.680972,1,,,,,,6,0.0,0.0,0.0,-0.0,-0.0,-0.0,88.5,0.0,0.0,90.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-55 db,3,Good,0,0,629210,KM6GNL,,,,,,,2023-06-26 19:13:06.845188,1,,,,,,6,,,,,,,,,,,,,,,,25.1200008392334,-2028622.25,-6314.046875,34.12736409505208,-118.20836588541667,211.6999969482422,0.0,0.0,0.0,2023-06-26 19:13:03,12,0,0.4513537133099659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-55 db,4,Good,0,0,629407,KM6GNL,,,,,,,2023-06-26 19:13:06.914608,1,,,,,,6,0.0,0.0,0.0,-0.0,-0.0,-0.0,88.5,0.0,0.0,90.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-55 db,3,Good,0,0,629407,KM6GNL,,,,,,,2023-06-26 19:13:06.933861,1,,,,,,6,,,,,,,,,,,,,,,,25.18000030517578,-2029853.625,-6315.95947265625,34.12736409505208,-118.20836588541667,211.8000030517578,0.0,0.0,0.0,2023-06-26 19:13:03,12,0,0.4513537133099659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:06.947231,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:07.067210,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-55 db,3,Good,0,0,629604,KM6GNL,,,,,,,2023-06-26 19:13:07.090964,1,,,,,,6,0.0,0.0,0.0,-0.0,-0.0,-0.0,88.5,0.0,0.0,90.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-55 db,3,Good,0,0,629604,KM6GNL,,,,,,,2023-06-26 19:13:07.257314,1,,,,,,6,,,,,,,,,,,,,,,,25.1299991607666,-2031085.5,-6317.87255859375,34.12736409505208,-118.20836588541667,211.8000030517578,0.0,0.0,0.0,2023-06-26 19:13:03,12,0,0.4513537133099659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:07.259841,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:07.271755,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-55 db,2,Good,0,0,629816,KM6GNL,,,,,,,2023-06-26 19:13:07.283495,1,,,,,,6,0.0,0.0,0.0,-0.0,-0.0,-0.0,88.5,0.0,0.0,90.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-55 db,3,Good,0,0,629816,KM6GNL,,,,,,,2023-06-26 19:13:07.331979,1,,,,,,6,,,,,,,,,,,,,,,,25.1299991607666,-2032412.375,-6319.9326171875,34.12736409505208,-118.20836588541667,211.8000030517578,0.0,0.0,0.0,2023-06-26 19:13:03,12,0,0.4513537133099659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-55 db,3,Good,0,0,629831,KM6GNL,0.950190007686615,0.9459659457206726,0.9735516905784607,0.0,14.850000381469727,211.8000030517578,2023-06-26 19:13:07.450981,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-55 db,3,Good,0,0,630011,KM6GNL,,,,,,,2023-06-26 19:13:07.487457,1,,,,,,6,0.0,0.0,0.0,-0.0,-0.0,-0.0,88.5,0.0,0.0,90.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-55 db,4,Good,0,0,630011,KM6GNL,,,,,,,2023-06-26 19:13:07.521932,1,,,,,,6,,,,,,,,,,,,,,,,25.15999984741211,-2033645.0,-6321.845703125,34.12736409505208,-118.20836588541667,211.8000030517578,0.0,0.0,0.0,2023-06-26 19:13:03,12,0,0.4513537133099659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-55 db,3,Good,0,0,630011,KM6GNL,,,,,,,2023-06-26 19:13:07.534642,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",5,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-55 db,4,Good,0,0,630011,KM6GNL,,,,,,,2023-06-26 19:13:07.580361,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:07.581732,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:07.583121,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-55 db,3,Good,0,0,630011,KM6GNL,,,,,,,2023-06-26 19:13:07.698730,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,
0,433 MHz Radio,-55 db,3,Good,0,0,630210,KM6GNL,,,,,,,2023-06-26 19:13:07.710314,1,,,,,,6,0.0,0.0,0.0,-0.0,-0.0,-0.0,88.5,0.0,0.0,90.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-55 db,3,Good,0,0,630210,KM6GNL,,,,,,,2023-06-26 19:13:07.871975,1,,,,,,6,,,,,,,,,,,,,,,,25.190000534057617,-2034877.875,-6323.7587890625,34.12736409505208,-118.20836588541667,211.8000030517578,0.0,0.0,0.0,2023-06-26 19:13:03,12,0,0.4513537133099659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-55 db,3,Good,0,0,630405,KM6GNL,,,,,,,2023-06-26 19:13:07.885671,1,,,,,,6,0.0,0.0,0.0,-0.0,-0.0,-0.0,88.5,0.0,0.0,90.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-55 db,4,Good,0,0,630405,KM6GNL,,,,,,,2023-06-26 19:13:07.899215,1,,,,,,6,,,,,,,,,,,,,,,,25.459999084472656,-2036111.25,-6325.67138671875,34.12736409505208,-118.20836588541667,211.8000030517578,0.0,0.0,0.0,2023-06-26 19:13:03,12,0,0.4513537133099659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:07.911509,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:08.053776,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-55 db,3,Good,0,0,630602,KM6GNL,,,,,,,2023-06-26 19:13:08.083890,1,,,,,,6,0.0,0.0,0.0,-0.0,-0.0,-0.0,88.5,0.0,0.0,90.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-55 db,3,Good,0,0,630602,KM6GNL,,,,,,,2023-06-26 19:13:08.112066,1,,,,,,6,,,,,,,,,,,,,,,,25.940000534057617,-2037344.875,-6327.58447265625,34.12736409505208,-118.20836588541667,211.8000030517578,0.0,0.0,0.0,2023-06-26 19:13:03,12,0,0.4513537133099659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-55 db,3,Good,0,0,630647,KM6GNL,,,,,,,2023-06-26 19:13:08.170862,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0.0,0,0,0,0,0.0,0.0,0,0,0,0
0,433 MHz Radio,-55 db,3,Good,0,0,630647,KM6GNL,,,,,,,2023-06-26 19:13:08.252565,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0.0,0,0,0,0,0.0,0.0,0,0,0,0
,,,,,,,,,,,,,,,2023-06-26 19:13:08.253994,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:08.261230,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-55 db,3,Good,0,0,630814,KM6GNL,,,,,,,2023-06-26 19:13:08.317554,1,,,,,,6,0.0,0.0,0.0,-0.0,-0.0,-0.0,88.5,0.0,0.0,90.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-56 db,4,Good,0,0,630814,KM6GNL,,,,,,,2023-06-26 19:13:08.502620,1,,,,,,6,,,,,,,,,,,,,,,,26.0,-2038673.875,-6329.64453125,34.12737223307292,-118.20836588541667,211.8000030517578,0.0,0.0,0.0,2023-06-26 19:13:03,12,0,1.3540611410948866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:08.507545,1,0.0,0.0,0.0,0.9751295336787564,26.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-58 db,4,Good,0,0,631013,KM6GNL,,,,,,,2023-06-26 19:13:08.533550,1,,,,,,6,,,,,,,,,,,,,,,,26.010000228881836,-2039908.375,-6331.5576171875,34.12737223307292,-118.20836588541667,211.6999969482422,0.0,0.0,0.0,2023-06-26 19:13:08,12,0,1.3540611410948866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-58 db,4,Good,0,0,631013,KM6GNL,,,,,,,2023-06-26 19:13:08.551683,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[False, False, False, False, False, False]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",5,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-58 db,3,Good,0,0,631013,KM6GNL,,,,,,,2023-06-26 19:13:08.573793,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:08.585497,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:08.597029,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-58 db,3,Good,0,0,631013,KM6GNL,,,,,,,2023-06-26 19:13:08.608770,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,
0,433 MHz Radio,-58 db,3,Good,0,0,631058,KM6GNL,0.9731260538101196,0.9729878902435303,0.9735516905784607,0.0,14.850000381469727,0.0,2023-06-26 19:13:08.688289,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-59 db,3,Good,0,0,631210,KM6GNL,,,,,,,2023-06-26 19:13:08.693197,1,,,,,,6,0.0,0.0,0.0,-0.0,-0.0,-0.0,88.5,0.0,0.0,90.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-58 db,3,Good,0,0,631210,KM6GNL,,,,,,,2023-06-26 19:13:08.865373,1,,,,,,6,,,,,,,,,,,,,,,,26.0,-2041143.125,-6333.470703125,34.12737223307292,-118.20836588541667,211.6999969482422,0.0,0.0,0.0,2023-06-26 19:13:08,12,0,1.3540611410948866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-59 db,3,Good,0,0,631405,KM6GNL,,,,,,,2023-06-26 19:13:08.879671,1,,,,,,6,0.0,0.0,0.0,-0.0,-0.0,-0.0,88.5,0.0,0.0,90.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-60 db,4,Good,0,0,631405,KM6GNL,,,,,,,2023-06-26 19:13:08.947394,1,,,,,,6,,,,,,,,,,,,,,,,25.979999542236328,-2042378.375,-6335.38330078125,34.12737223307292,-118.20836588541667,211.6999969482422,0.0,0.0,0.0,2023-06-26 19:13:08,12,0,1.3540611410948866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:08.954283,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2023-06-26 19:13:09.041122,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.98073561166667,-91.79069488166667,255.747,0.9,RTK fixed,13,"$GPGGA,115739.00,4158.8441367,N,09147.4416929,W,4,13,0.9,255.747,M,-32.00,M,01,0000*6E
",,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-65 db,5,Good,0,0,631602,KM6GNL,,,,,,,2023-06-26 19:13:09.076543,1,,,,,,6,0.0,0.0,0.0,-0.0,-0.0,-0.0,88.5,0.0,0.0,90.0,0.0,0.0,0.0,"[1.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,433 MHz Radio,-67 db,5,Good,0,0,631602,KM6GNL,,,,,,,2023-06-26 19:13:09.250582,1,,,,,,6,,,,,,,,,,,,,,,,25.979999542236328,-2043613.875,-6337.29638671875,34.12737223307292,-118.20836588541667,211.6999969482422,0.0,0.0,0.0,2023-06-26 19:13:08,12,0,1.3540611410948866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
